userID,gender,age,occupation,zipCode,city,state,lat,long,country
3316,M,12.0,19,92557,MORENO VALLEY,CA,33.97,-117.25,US
3317,M,29.5,4,78705,AUSTIN,TX,30.26,-97.74,US
3318,M,68.0,13,30047,LILBURN,GA,33.88,-84.13,US
3319,F,68.0,13,92308,APPLE VALLEY,CA,34.42,-117.14,US
3320,M,29.5,1,56082,SAINT PETER,MN,44.32,-93.96,US
3321,M,39.5,1,95380,TURLOCK,CA,37.47,-120.85,US
3322,F,21.0,4,68516,LINCOLN,NE,40.81,-96.68,US
3323,M,39.5,14,11784,SELDEN,NY,40.86,-73.04,US
3324,M,39.5,17,48083,TROY,MI,42.58,-83.14,US
3325,F,39.5,14,39180,VICKSBURG,MS,32.32,-90.87,US
3326,M,47.0,7,64138,KANSAS CITY,MO,39.09,-94.58,US
3327,M,21.0,12,91423,SHERMAN OAKS,CA,34.14,-118.42,US
3328,M,68.0,19,91790,WEST COVINA,CA,34.06,-117.94,US
3329,M,52.5,18,72601,HARRISON,AR,36.24,-93.11,US
3330,F,39.5,1,47933,CRAWFORDSVILLE,IN,40.04,-86.89,US
3331,F,29.5,7,6854,NORWALK,CT,41.09,-73.42,US
3332,M,29.5,7,6854,NORWALK,CT,41.09,-73.42,US
3333,M,21.0,16,29404,CHARLESTON AFB,SC,32.9,-80.06,US
3334,M,39.5,0,9142,APO,AE,,,DE
3335,M,29.5,0,10023,NEW YORK,NY,40.71,-73.99,US
3336,M,39.5,17,93436,LOMPOC,CA,34.6,-120.39,US
3337,M,29.5,4,97214,PORTLAND,OR,45.51,-122.64,US
3338,M,47.0,16,8053,MARLTON,NJ,39.9,-74.92,US
3339,M,29.5,17,44118,CLEVELAND,OH,41.47,-81.67,US
3340,M,47.0,16,48097,YALE,MI,43.12,-82.79,US
3341,M,29.5,20,91730,RANCHO CUCAMONGA,CA,34.09,-117.58,US
3342,F,29.5,5,92705,SANTA ANA,CA,33.76,-117.79,US
3343,F,21.0,4,79912,EL PASO,TX,31.84,-106.43,US
3344,M,39.5,0,8902,NORTH BRUNSWICK,NJ,40.45,-74.48,US
3345,M,29.5,7,18655,SHICKSHINNY,PA,41.15,-76.15,US
3346,M,39.5,7,54016,HUDSON,WI,44.97,-92.73,US
3347,F,39.5,7,91362,THOUSAND OAKS,CA,34.19,-118.81,US
3348,M,47.0,16,94546,CASTRO VALLEY,CA,37.7,-122.08,US
3349,F,21.0,4,92054,OCEANSIDE,CA,33.35,-117.43,US
3350,F,21.0,0,20815,CHEVY CHASE,MD,38.98,-77.08,US
3351,F,21.0,5,92870,PLACENTIA,CA,33.88,-117.85,US
3352,M,39.5,0,30533,DAHLONEGA,GA,34.53,-83.98,US
3353,M,39.5,17,92688,RANCHO SANTA MARGARITA,CA,33.61,-117.61,US
3354,M,29.5,7,18615,FALLS,PA,41.46,-75.84,US
3356,M,39.5,7,95031,LOS GATOS,CA,37.12,-121.93,US
3357,M,29.5,18,64055,INDEPENDENCE,MO,39.08,-94.35,US
3358,F,29.5,1,91790,WEST COVINA,CA,34.06,-117.94,US
3359,M,29.5,20,22936,EARLYSVILLE,VA,38.15,-78.48,US
3360,F,29.5,0,92646,HUNTINGTON BEACH,CA,33.66,-117.97,US
3361,M,29.5,4,91790,WEST COVINA,CA,34.06,-117.94,US
3362,F,29.5,0,90212,BEVERLY HILLS,CA,34.06,-118.4,US
3363,F,39.5,9,4046,KENNEBUNKPORT,ME,43.35,-70.46,US
3364,M,68.0,13,17033,HERSHEY,PA,40.28,-76.64,US
3365,M,52.5,17,23059,GLEN ALLEN,VA,37.66,-77.48,US
3366,M,39.5,14,8750,SEA GIRT,NJ,40.12,-74.03,US
3367,M,52.5,16,10025,NEW YORK,NY,40.71,-73.99,US
3368,M,29.5,14,55435,MINNEAPOLIS,MN,44.96,-93.26,US
3369,M,47.0,18,14701,JAMESTOWN,NY,42.09,-79.23,US
3370,M,21.0,4,92833,FULLERTON,CA,33.88,-117.96,US
3371,M,29.5,2,55405,MINNEAPOLIS,MN,44.96,-93.26,US
3372,M,68.0,13,55118,SAINT PAUL,MN,44.94,-93.1,US
3373,M,21.0,16,94709,BERKELEY,CA,37.87,-122.26,US
3374,M,39.5,5,64801,JOPLIN,MO,37.08,-94.5,US
3375,M,29.5,4,89193,LAS VEGAS,NV,36.08,-115.14,US
3376,M,39.5,16,10803,PELHAM,NY,40.91,-73.8,US
3377,M,29.5,17,3570,BERLIN,NH,44.48,-71.25,US
3378,M,21.0,4,48135,GARDEN CITY,MI,42.32,-83.34,US
3379,M,39.5,1,20037,WASHINGTON,DC,38.89,-77.03,US
3380,M,52.5,0,20815,CHEVY CHASE,MD,38.98,-77.08,US
3381,M,29.5,0,96671,FPO,AP,,,US
3382,F,12.0,10,55305,HOPKINS,MN,44.92,-93.4,US
3383,M,68.0,16,3070,NEW BOSTON,NH,42.96,-71.68,US
3384,M,39.5,7,91304,CANOGA PARK,CA,34.22,-118.59,US
3385,F,29.5,9,32212,JACKSONVILLE,FL,30.33,-81.65,US
3386,M,21.0,4,55414,MINNEAPOLIS,MN,44.96,-93.26,US
3387,M,21.0,1,94706,ALBANY,CA,37.88,-122.29,US
3388,F,29.5,1,92646,HUNTINGTON BEACH,CA,33.66,-117.97,US
3389,M,21.0,0,13603,WATERTOWN,NY,43.97,-75.91,US
3390,F,47.0,20,2476,ARLINGTON,MA,42.41,-71.16,US
3391,M,21.0,4,48135,GARDEN CITY,MI,42.32,-83.34,US
3392,M,52.5,6,8108,COLLINGSWOOD,NJ,39.91,-75.07,US
3393,M,39.5,12,60563,NAPERVILLE,IL,41.76,-88.15,US
3394,M,39.5,7,90069,WEST HOLLYWOOD,CA,34.09,-118.38,US
3395,M,29.5,7,2134,ALLSTON,MA,42.35,-71.13,US
3396,M,29.5,12,15217,PITTSBURGH,PA,40.43,-79.97,US
3397,M,29.5,5,55414,MINNEAPOLIS,MN,44.96,-93.26,US
3398,M,21.0,20,30033,DECATUR,GA,33.77,-84.29,US
3399,M,29.5,4,14623,ROCHESTER,NY,43.16,-77.61,US
3400,M,29.5,14,8742,POINT PLEASANT BEACH,NJ,40.09,-74.04,US
3401,M,39.5,7,76109,FORT WORTH,TX,32.75,-97.33,US
3402,M,39.5,20,30306,ATLANTA,GA,33.78,-84.34,US
3403,M,39.5,5,48342,PONTIAC,MI,42.64,-83.28,US
3404,M,29.5,8,95380,TURLOCK,CA,37.47,-120.85,US
3405,M,39.5,14,92084,VISTA,CA,33.21,-117.2,US
3406,F,29.5,7,85214,MESA,AZ,33.39,-111.78,US
3407,F,47.0,5,60050,MCHENRY,IL,42.34,-88.29,US
3408,M,29.5,17,14830,CORNING,NY,42.14,-77.05,US
3409,M,29.5,4,48127,DEARBORN HEIGHTS,MI,42.32,-83.27,US
3410,M,39.5,1,20653,LEXINGTON PARK,MD,38.26,-76.44,US
3411,M,21.0,4,2139,CAMBRIDGE,MA,42.37,-71.11,US
3412,M,29.5,18,85213,MESA,AZ,33.44,-111.76,US
3413,F,29.5,17,92084,VISTA,CA,33.21,-117.2,US
3414,M,29.5,17,75146,LANCASTER,TX,32.59,-96.78,US
3415,M,39.5,7,80129,LITTLETON,CO,39.54,-105.0,US
3416,M,29.5,12,20850,ROCKVILLE,MD,39.08,-77.15,US
3417,F,21.0,2,14616,ROCHESTER,NY,43.16,-77.61,US
3418,F,21.0,3,22305,ALEXANDRIA,VA,38.82,-77.08,US
3419,M,47.0,1,16801,STATE COLLEGE,PA,40.79,-77.85,US
3420,F,29.5,7,48105,ANN ARBOR,MI,42.27,-83.73,US
3421,M,47.0,7,94501,ALAMEDA,CA,37.77,-122.27,US
3422,M,29.5,5,43221,COLUMBUS,OH,39.98,-82.98,US
3423,M,29.5,7,84088,WEST JORDAN,UT,40.58,-111.98,US
3424,M,29.5,6,92111,SAN DIEGO,CA,32.8,-117.16,US
3425,M,21.0,20,48135,GARDEN CITY,MI,42.32,-83.34,US
3426,M,29.5,20,90046,LOS ANGELES,CA,34.1,-118.37,US
3428,M,47.0,1,47933,CRAWFORDSVILLE,IN,40.04,-86.89,US
3429,F,29.5,7,94602,OAKLAND,CA,37.8,-122.21,US
3430,F,47.0,1,15208,PITTSBURGH,PA,40.43,-79.97,US
3431,F,47.0,6,48867,OWOSSO,MI,42.99,-84.17,US
3432,M,29.5,12,27410,GREENSBORO,NC,36.07,-79.82,US
3433,M,21.0,12,55113,SAINT PAUL,MN,44.94,-93.1,US
3434,M,21.0,4,48867,OWOSSO,MI,42.99,-84.17,US
3435,M,47.0,1,48867,OWOSSO,MI,42.99,-84.17,US
3436,M,39.5,0,98503,LACEY,WA,47.02,-122.79,US
3437,F,29.5,0,37203,NASHVILLE,TN,36.17,-86.78,US
3438,F,29.5,0,78735,AUSTIN,TX,30.26,-97.74,US
3439,M,21.0,17,76116,FORT WORTH,TX,32.75,-97.33,US
3440,M,68.0,17,32822,ORLANDO,FL,28.5,-81.37,US
3441,F,29.5,14,94109,SAN FRANCISCO,CA,37.79,-122.42,US
3442,M,21.0,12,20878,GAITHERSBURG,MD,39.14,-77.21,US
3443,F,39.5,17,48219,DETROIT,MI,42.38,-83.1,US
3444,M,52.5,14,33401,WEST PALM BEACH,FL,26.74,-80.12,US
3445,F,39.5,20,92009,CARLSBAD,CA,33.09,-117.27,US
3446,M,29.5,7,30620,BETHLEHEM,GA,33.93,-83.7,US
3447,M,29.5,12,94131,SAN FRANCISCO,CA,37.74,-122.44,US
3448,F,21.0,3,60640,CHICAGO,IL,41.83,-87.68,US
3449,M,29.5,14,2142,CAMBRIDGE,MA,42.37,-71.11,US
3450,M,29.5,5,78251,SAN ANTONIO,TX,29.45,-98.5,US
3451,F,29.5,11,94117,SAN FRANCISCO,CA,37.76,-122.44,US
3452,M,29.5,14,7702,SHREWSBURY,NJ,40.32,-74.05,US
3453,M,39.5,7,7981,WHIPPANY,NJ,40.82,-74.41,US
3454,M,21.0,0,92122,SAN DIEGO,CA,32.85,-117.2,US
3455,F,29.5,0,7701,RED BANK,NJ,40.34,-74.06,US
3456,M,29.5,17,54401,WAUSAU,WI,44.96,-89.64,US
3457,M,29.5,20,19083,HAVERTOWN,PA,39.97,-75.31,US
3458,M,47.0,0,2131,ROSLINDALE,MA,42.28,-71.13,US
3459,M,21.0,4,76266,SANGER,TX,33.36,-97.17,US
3460,M,12.0,4,10012,NEW YORK,NY,40.71,-73.99,US
3461,M,39.5,0,95409,SANTA ROSA,CA,38.45,-122.59,US
3462,F,29.5,4,73160,OKLAHOMA CITY,OK,35.46,-97.51,US
3463,M,29.5,15,80301,BOULDER,CO,40.02,-105.25,US
3464,F,29.5,14,78251,SAN ANTONIO,TX,29.45,-98.5,US
3465,M,29.5,14,45383,WEST MILTON,OH,39.95,-84.32,US
3466,M,29.5,14,94306,PALO ALTO,CA,37.41,-122.13,US
3467,M,29.5,14,55421,MINNEAPOLIS,MN,44.96,-93.26,US
3468,M,29.5,20,94546,CASTRO VALLEY,CA,37.7,-122.08,US
3469,M,47.0,17,2176,MELROSE,MA,42.45,-71.05,US
3470,M,39.5,17,49887,STEPHENSON,MI,45.41,-87.6,US
3471,M,21.0,4,80302,BOULDER,CO,40.02,-105.25,US
3472,M,29.5,6,33156,MIAMI,FL,25.77,-80.2,US
3473,F,39.5,16,2472,WATERTOWN,MA,42.36,-71.17,US
3474,M,39.5,11,10538,LARCHMONT,NY,40.92,-73.75,US
3475,M,29.5,14,33133,MIAMI,FL,25.77,-80.2,US
3476,M,52.5,0,44126,CLEVELAND,OH,41.47,-81.67,US
3477,F,52.5,1,10024,NEW YORK,NY,40.71,-73.99,US
3478,M,29.5,7,10019,NEW YORK,NY,40.71,-73.99,US
3479,M,21.0,4,78626,GEORGETOWN,TX,30.64,-97.68,US
3480,M,29.5,0,59405,GREAT FALLS,MT,47.29,-111.34,US
3481,M,21.0,4,94122,SAN FRANCISCO,CA,37.76,-122.48,US
3482,M,52.5,17,8043,VOORHEES,NJ,39.84,-74.95,US
3483,F,47.0,7,30260,MORROW,GA,33.57,-84.34,US
3484,M,21.0,4,28403,WILMINGTON,NC,34.21,-77.91,US
3485,M,29.5,0,94121,SAN FRANCISCO,CA,37.77,-122.49,US
3486,F,21.0,0,98225,BELLINGHAM,WA,48.73,-122.48,US
3487,M,21.0,4,60611,CHICAGO,IL,41.83,-87.68,US
3488,M,47.0,17,80228,DENVER,CO,39.76,-104.87,US
3489,M,21.0,4,60201,EVANSTON,IL,42.04,-87.68,US
3490,M,29.5,0,74136,TULSA,OK,36.12,-95.91,US
3491,M,29.5,16,28542,CAMP LEJEUNE,NC,34.68,-77.34,US
3492,M,39.5,7,77005,HOUSTON,TX,29.76,-95.38,US
3493,M,29.5,17,61350,OTTAWA,IL,41.35,-88.83,US
3494,M,29.5,1,28607,BOONE,NC,36.2,-81.66,US
3495,M,21.0,4,94608,EMERYVILLE,CA,37.83,-122.29,US
3496,M,39.5,5,92867,ORANGE,CA,33.81,-117.79,US
3497,F,39.5,2,94109,SAN FRANCISCO,CA,37.79,-122.42,US
3498,M,29.5,17,28052,GASTONIA,NC,35.25,-81.17,US
3499,M,29.5,3,77006,HOUSTON,TX,29.76,-95.38,US
3500,M,39.5,7,20650,LEONARDTOWN,MD,38.29,-76.64,US
3501,F,39.5,7,30309,ATLANTA,GA,33.78,-84.38,US
3502,F,21.0,7,80503,LONGMONT,CO,40.17,-105.11,US
3503,M,21.0,4,59715,BOZEMAN,MT,45.77,-110.93,US
3504,M,21.0,7,2215,BOSTON,MA,42.35,-71.06,US
3505,F,29.5,15,55455,MINNEAPOLIS,MN,44.96,-93.26,US
3506,M,21.0,12,80503,LONGMONT,CO,40.17,-105.11,US
3507,M,29.5,0,2472,WATERTOWN,MA,42.36,-71.17,US
3508,M,21.0,4,2151,REVERE,MA,42.41,-70.99,US
3509,M,21.0,4,2115,BOSTON,MA,42.35,-71.06,US
3510,F,21.0,4,2142,CAMBRIDGE,MA,42.37,-71.11,US
3511,M,52.5,0,88004,LAS CRUCES,NM,32.33,-106.75,US
3512,M,21.0,17,2140,CAMBRIDGE,MA,42.37,-71.11,US
3513,M,29.5,16,1890,WINCHESTER,MA,42.45,-71.14,US
3514,M,21.0,12,30318,ATLANTA,GA,33.78,-84.44,US
3515,M,39.5,3,55042,LAKE ELMO,MN,44.99,-92.9,US
3516,M,21.0,4,42101,BOWLING GREEN,KY,36.97,-86.44,US
3517,M,21.0,12,53713,MADISON,WI,43.07,-89.38,US
3518,F,21.0,7,11215,BROOKLYN,NY,40.64,-73.94,US
3519,F,29.5,14,11215,BROOKLYN,NY,40.64,-73.94,US
3520,M,29.5,0,40515,LEXINGTON,KY,38.04,-84.45,US
3521,M,29.5,0,53213,MILWAUKEE,WI,43.06,-87.96,US
3522,M,21.0,0,97469,RIDDLE,OR,42.91,-123.43,US
3523,M,39.5,7,53404,RACINE,WI,42.72,-87.8,US
3524,F,29.5,0,83355,WENDELL,ID,42.74,-114.73,US
3525,F,21.0,4,2142,CAMBRIDGE,MA,42.37,-71.11,US
3526,M,39.5,2,62263,NASHVILLE,IL,38.34,-89.37,US
3527,M,29.5,0,53213,MILWAUKEE,WI,43.06,-87.96,US
3528,M,39.5,5,41144,GREENUP,KY,38.57,-82.82,US
3529,F,47.0,1,97361,MONMOUTH,OR,44.78,-123.33,US
3530,M,29.5,0,77058,HOUSTON,TX,29.76,-95.38,US
3531,F,29.5,11,55409,MINNEAPOLIS,MN,44.96,-93.26,US
3532,F,39.5,14,10028,NEW YORK,NY,40.71,-73.99,US
3533,M,29.5,2,55344,EDEN PRAIRIE,MN,44.84,-93.45,US
3534,M,39.5,17,68506,LINCOLN,NE,40.81,-96.68,US
3535,M,47.0,18,77630,ORANGE,TX,30.1,-93.75,US
3536,M,21.0,4,57103,SIOUX FALLS,SD,43.54,-96.73,US
3537,M,12.0,10,97402,EUGENE,OR,44.04,-123.22,US
3538,M,39.5,0,40504,LEXINGTON,KY,38.04,-84.45,US
3539,F,29.5,4,77006,HOUSTON,TX,29.76,-95.38,US
3540,M,21.0,17,57106,SIOUX FALLS,SD,43.54,-96.73,US
3541,M,29.5,3,2494,NEEDHAM HEIGHTS,MA,42.28,-71.24,US
3542,M,29.5,15,14803,ALFRED STATION,NY,42.24,-77.81,US
3543,M,29.5,17,60659,CHICAGO,IL,41.83,-87.68,US
3544,F,29.5,4,92507,RIVERSIDE,CA,33.96,-117.31,US
3545,M,39.5,12,92507,RIVERSIDE,CA,33.96,-117.31,US
3547,M,39.5,16,94108,SAN FRANCISCO,CA,37.79,-122.4,US
3549,F,39.5,7,60137,GLEN ELLYN,IL,41.86,-88.06,US
3550,M,29.5,5,55447,MINNEAPOLIS,MN,44.96,-93.26,US
3551,F,68.0,0,98374,PUYALLUP,WA,47.12,-122.25,US
3552,F,39.5,2,2879,WAKEFIELD,RI,41.45,-71.51,US
3554,M,29.5,15,15203,PITTSBURGH,PA,40.43,-79.97,US
3555,M,68.0,7,55430,MINNEAPOLIS,MN,44.96,-93.26,US
3556,M,29.5,17,3038,DERRY,NH,42.89,-71.28,US
3557,M,21.0,5,48185,WESTLAND,MI,42.31,-83.38,US
3558,M,21.0,17,66044,LAWRENCE,KS,38.96,-95.25,US
3559,M,21.0,4,11364,OAKLAND GARDENS,NY,40.74,-73.75,US
3560,F,29.5,6,74105,TULSA,OK,36.12,-95.91,US
3561,M,39.5,14,63304,SAINT CHARLES,MO,38.79,-90.51,US
3562,F,29.5,6,32812,ORLANDO,FL,28.5,-81.37,US
3563,M,29.5,2,33133,MIAMI,FL,25.77,-80.2,US
3564,M,29.5,11,2169,QUINCY,MA,42.26,-71.0,US
3565,M,29.5,18,53572,MOUNT HOREB,WI,43.0,-89.73,US
3566,M,47.0,0,53818,PLATTEVILLE,WI,42.73,-90.47,US
3567,M,29.5,14,54915,APPLETON,WI,44.26,-88.39,US
3568,M,29.5,0,98503,LACEY,WA,47.02,-122.79,US
3569,F,21.0,2,48823,EAST LANSING,MI,42.73,-84.48,US
3570,M,39.5,12,19050,LANSDOWNE,PA,39.94,-75.27,US
3571,M,21.0,4,10044,NEW YORK,NY,40.71,-73.99,US
3572,M,39.5,11,4287,BOWDOIN,ME,44.04,-70.02,US
3573,M,12.0,10,48867,OWOSSO,MI,42.99,-84.17,US
3574,F,39.5,6,33314,FORT LAUDERDALE,FL,26.14,-80.13,US
3575,M,29.5,18,54915,APPLETON,WI,44.26,-88.39,US
3576,M,52.5,7,68046,PAPILLION,NE,41.15,-96.04,US
3578,M,52.5,3,96714,HANALEI,HI,22.2,-159.5,US
3579,M,21.0,0,32219,JACKSONVILLE,FL,30.33,-81.65,US
3580,F,21.0,3,32219,JACKSONVILLE,FL,30.33,-81.65,US
3581,M,21.0,1,57382,WESSINGTON SPRINGS,SD,44.08,-98.57,US
3582,F,39.5,0,52405,CEDAR RAPIDS,IA,41.97,-91.66,US
3583,F,29.5,9,41075,FORT THOMAS,KY,39.08,-84.45,US
3584,M,21.0,0,76543,KILLEEN,TX,31.09,-97.71,US
3585,M,39.5,20,60640,CHICAGO,IL,41.83,-87.68,US
3586,M,39.5,20,60640,CHICAGO,IL,41.83,-87.68,US
3587,M,39.5,3,93611,CLOVIS,CA,36.93,-119.56,US
3588,M,29.5,2,90068,LOS ANGELES,CA,34.13,-118.33,US
3589,F,47.0,0,80010,AURORA,CO,39.69,-104.81,US
3590,F,21.0,15,2115,BOSTON,MA,42.35,-71.06,US
3591,M,39.5,6,96158,SOUTH LAKE TAHOE,CA,38.92,-119.96,US
3592,F,68.0,2,99701,FAIRBANKS,AK,64.81,-147.72,US
3593,F,29.5,9,53719,MADISON,WI,43.07,-89.38,US
3594,M,12.0,0,2322,AVON,MA,42.11,-71.03,US
3595,M,29.5,0,85024,PHOENIX,AZ,33.68,-112.04,US
3596,F,39.5,4,19104,PHILADELPHIA,PA,39.95,-75.16,US
3597,M,29.5,17,55446,MINNEAPOLIS,MN,44.96,-93.26,US
3598,M,68.0,1,90210,BEVERLY HILLS,CA,34.09,-118.41,US
3599,M,29.5,16,97378,SHERIDAN,OR,45.1,-123.42,US
3600,M,39.5,20,94506,DANVILLE,CA,37.78,-121.88,US
3601,F,39.5,3,95405,SANTA ROSA,CA,38.43,-122.67,US
3602,M,29.5,12,55443,MINNEAPOLIS,MN,44.96,-93.26,US
3603,F,39.5,7,78704,AUSTIN,TX,30.26,-97.74,US
3604,F,12.0,10,2879,WAKEFIELD,RI,41.45,-71.51,US
3605,M,21.0,12,60640,CHICAGO,IL,41.83,-87.68,US
3606,F,29.5,15,2445,BROOKLINE,MA,42.32,-71.14,US
3607,M,39.5,17,32506,PENSACOLA,FL,30.44,-87.18,US
3608,F,39.5,9,2879,WAKEFIELD,RI,41.45,-71.51,US
3609,F,29.5,17,48239,REDFORD,MI,42.39,-83.29,US
3610,M,21.0,6,30064,MARIETTA,GA,33.95,-84.54,US
3611,M,29.5,2,84321,LOGAN,UT,41.7,-111.87,US
3612,M,29.5,14,29609,GREENVILLE,SC,34.83,-82.37,US
3613,M,29.5,0,37205,NASHVILLE,TN,36.17,-86.78,US
3614,M,29.5,0,45458,DAYTON,OH,39.77,-84.19,US
3615,M,29.5,17,76028,BURLESON,TX,32.53,-97.32,US
3616,M,47.0,0,33759,CLEARWATER,FL,27.97,-82.76,US
3617,M,39.5,7,49034,CLIMAX,MI,42.23,-85.33,US
3618,M,68.0,17,22657,STRASBURG,VA,38.98,-78.35,US
3619,M,52.5,16,97116,FOREST GROVE,OR,45.55,-123.15,US
3620,M,29.5,7,94117,SAN FRANCISCO,CA,37.76,-122.44,US
3621,M,21.0,4,33023,HOLLYWOOD,FL,26.02,-80.16,US
3622,M,21.0,1,2446,BROOKLINE,MA,42.32,-71.14,US
3623,M,39.5,11,43209,COLUMBUS,OH,39.98,-82.98,US
3624,M,29.5,12,60068,PARK RIDGE,IL,42.01,-87.84,US
3625,M,21.0,10,48439,GRAND BLANC,MI,42.92,-83.61,US
3626,M,29.5,17,75075,PLANO,TX,33.04,-96.74,US
3627,F,39.5,1,85287,TEMPE,AZ,33.42,-111.93,US
3628,M,29.5,7,78731,AUSTIN,TX,30.26,-97.74,US
3629,F,52.5,7,10022,NEW YORK,NY,40.71,-73.99,US
3630,M,21.0,4,77005,HOUSTON,TX,29.76,-95.38,US
3631,M,21.0,4,77005,HOUSTON,TX,29.76,-95.38,US
3632,M,52.5,11,33881,WINTER HAVEN,FL,28.04,-81.72,US
3633,M,39.5,18,60441,LOCKPORT,IL,41.58,-88.04,US
3634,M,52.5,1,88001,LAS CRUCES,NM,32.33,-106.75,US
3635,M,52.5,1,60062,NORTHBROOK,IL,42.12,-87.83,US
3636,M,29.5,0,6708,WATERBURY,CT,41.55,-73.03,US
3637,M,29.5,6,94127,SAN FRANCISCO,CA,37.73,-122.45,US
3638,M,29.5,2,90038,LOS ANGELES,CA,34.08,-118.32,US
3639,M,21.0,4,78250,SAN ANTONIO,TX,29.45,-98.5,US
3640,M,39.5,7,2370,ROCKLAND,MA,42.13,-70.91,US
3641,M,29.5,0,92008,CARLSBAD,CA,33.13,-117.3,US
3642,F,29.5,7,98188,SEATTLE,WA,47.44,-122.28,US
3643,M,29.5,17,22302,ALEXANDRIA,VA,38.82,-77.08,US
3644,F,29.5,11,53711,MADISON,WI,43.07,-89.38,US
3645,M,39.5,17,97232,PORTLAND,OR,45.52,-122.64,US
3646,M,39.5,20,98106,SEATTLE,WA,47.54,-122.35,US
3647,M,29.5,7,80202,DENVER,CO,39.76,-104.87,US
3648,M,21.0,4,85210,MESA,AZ,33.38,-111.84,US
3649,F,29.5,0,94115,SAN FRANCISCO,CA,37.78,-122.43,US
3650,M,29.5,0,60611,CHICAGO,IL,41.83,-87.68,US
3651,M,29.5,14,98103,SEATTLE,WA,47.67,-122.34,US
3652,M,29.5,12,94608,EMERYVILLE,CA,37.83,-122.29,US
3653,M,21.0,15,96661,FPO,AP,,,US
3654,M,29.5,17,94901,SAN RAFAEL,CA,37.97,-122.5,US
3655,F,29.5,7,94121,SAN FRANCISCO,CA,37.77,-122.49,US
3656,F,47.0,5,34610,SPRING HILL,FL,28.55,-82.39,US
3657,M,21.0,17,95121,SAN JOSE,CA,37.3,-121.8,US
3658,F,29.5,7,7090,WESTFIELD,NJ,40.65,-74.34,US
3659,M,21.0,4,29649,GREENWOOD,SC,34.19,-82.15,US
3660,M,39.5,7,15137,NORTH VERSAILLES,PA,40.37,-79.8,US
3661,M,39.5,12,8852,MONMOUTH JUNCTION,NJ,40.38,-74.54,US
3662,M,39.5,16,8753,TOMS RIVER,NJ,39.95,-74.18,US
3663,F,39.5,9,17055,MECHANICSBURG,PA,40.21,-77.0,US
3664,F,39.5,1,94043,MOUNTAIN VIEW,CA,37.41,-122.05,US
3665,M,29.5,0,95903,BEALE AFB,CA,39.12,-121.39,US
3666,M,47.0,0,68144,OMAHA,NE,41.26,-96.01,US
3667,F,12.0,10,10706,HASTINGS ON HUDSON,NY,40.98,-73.87,US
3668,F,47.0,7,33324,FORT LAUDERDALE,FL,26.14,-80.13,US
3669,M,29.5,14,60148,LOMBARD,IL,41.87,-88.01,US
3670,M,47.0,14,55123,SAINT PAUL,MN,44.94,-93.1,US
3671,M,29.5,4,98102,SEATTLE,WA,47.63,-122.32,US
3672,M,39.5,5,8406,VENTNOR CITY,NJ,39.34,-74.48,US
3673,M,29.5,2,10003,NEW YORK,NY,40.71,-73.99,US
3674,M,29.5,20,29205,COLUMBIA,SC,34.0,-81.03,US
3676,F,39.5,12,48109,ANN ARBOR,MI,42.27,-83.73,US
3677,F,29.5,12,6906,STAMFORD,CT,41.09,-73.55,US
3678,M,29.5,0,6880,WESTPORT,CT,41.12,-73.34,US
3679,M,29.5,4,68108,OMAHA,NE,41.26,-96.01,US
3680,F,29.5,1,94939,LARKSPUR,CA,37.93,-122.53,US
3681,M,29.5,7,29662,MAULDIN,SC,34.78,-82.3,US
3682,F,52.5,1,10706,HASTINGS ON HUDSON,NY,40.98,-73.87,US
3683,M,29.5,2,30606,ATHENS,GA,33.95,-83.39,US
3684,M,29.5,17,83713,BOISE,ID,43.63,-116.32,US
3686,M,29.5,7,48070,HUNTINGTON WOODS,MI,42.48,-83.16,US
3687,F,52.5,1,62221,BELLEVILLE,IL,38.53,-90.0,US
3688,M,21.0,6,21202,BALTIMORE,MD,39.3,-76.61,US
3689,M,29.5,0,80906,COLORADO SPRINGS,CO,38.86,-104.76,US
3690,M,21.0,0,63116,SAINT LOUIS,MO,38.63,-90.24,US
3691,M,29.5,7,21030,COCKEYSVILLE,MD,39.47,-76.63,US
3692,M,39.5,17,89147,LAS VEGAS,NV,36.11,-115.27,US
3693,M,29.5,15,94062,REDWOOD CITY,CA,37.4,-122.29,US
3694,M,29.5,12,28227,CHARLOTTE,NC,35.19,-80.83,US
3695,M,29.5,2,98502,OLYMPIA,WA,47.1,-123.06,US
3696,M,39.5,7,19149,PHILADELPHIA,PA,39.95,-75.16,US
3697,M,29.5,15,68516,LINCOLN,NE,40.81,-96.68,US
3698,M,29.5,7,53202,MILWAUKEE,WI,43.06,-87.96,US
3699,F,68.0,3,30127,POWDER SPRINGS,GA,33.86,-84.68,US
3700,M,29.5,14,10021,NEW YORK,NY,40.77,-73.95,US
3701,M,39.5,1,92614,IRVINE,CA,33.68,-117.85,US
3702,M,39.5,15,53095,WEST BEND,WI,43.42,-88.18,US
3703,M,21.0,12,97402,EUGENE,OR,44.04,-123.22,US
3704,F,39.5,0,4255,GREENWOOD,ME,44.4,-70.7,US
3705,M,47.0,7,30076,ROSWELL,GA,34.03,-84.35,US
3706,M,29.5,12,46725,COLUMBIA CITY,IN,41.15,-85.48,US
3707,F,21.0,0,34744,KISSIMMEE,FL,28.3,-81.41,US
